requirement_id,parent_control_ref,requirement_ref,requirement_text,source_ref,source_sheet,source_row,source_confidence,human_review_status,reviewer,reviewed_at,notes
REQ-1373,16.39,16.39,A szervezet a biztonságos alapbeállítások biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,120,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1374,16.40,16.40,A szervezet a biztonságos hibakezelés és helyreállítás biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,122,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1375,16.41,16.41,A szervezet a költséghatékony biztonság biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,124,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1376,16.42,16.42,A szervezet a teljesítménybiztonság tervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,126,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1377,16.43,16.43,A szervezet az emberi tényezőn alapuló biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,128,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1378,16.44,16.44,A szervezet az elfogadható biztonsági szint biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,130,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1379,16.45,16.45,A szervezet a megismételhető és dokumentált eljárások biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,132,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1380,16.46,16.46,A szervezet a szigorú eljárási rend biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,134,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1381,16.47,16.47,A szervezet a biztonságos rendszermódosítás biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,136,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1382,16.48,16.48,A szervezet a megfelelő dokumentáció biztonságtervezési elvét alkalmazza a szervezet által meghatározott EIR-ekben vagy rendszerelemekben.,SRC-009,16,138,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1383,16.49,16.49,A szervezet:,SRC-009,16,140,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1384,16.49,16.49.1,"Szerződéses kötelezettségként követeli meg, hogy a szolgáltatási szerződés alapján általa igénybe vett EIR-ek szolgáltatásai megfeleljenek a szervezet elektronikus információbiztonsági követelményeinek, és a szervezet által meghatározott védelmi intézkedéseket alkalmazzák.",SRC-009,16,141,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1385,16.49,16.49.2,Meghatározza és dokumentálja a szervezeti felügyelet és a szervezet felhasználóinak feladatait és kötelezettségeit a külső EIR-ek szolgáltatásával kapcsolatban.,SRC-009,16,142,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1386,16.49,16.49.3,"külső és belső ellenőrzési eszközökkel ellenőrzi, hogy a külső EIR szolgáltatója megfelel-e az elvárt védelmi intézkedéseknek.",SRC-009,16,143,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1387,16.50,16.50,A szervezet:,SRC-009,16,145,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1388,16.50,16.50.1,Elvégzi a szervezeti kockázatelemzést az információbiztonsági szolgáltatások beszerzése vagy kiszervezése előtt.,SRC-009,16,146,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1389,16.50,16.50.2,Meghatározott személyek vagy szerepkörök jóváhagyásához köti az információbiztonsági célú szolgáltatások beszerzését vagy kiszervezését.,SRC-009,16,147,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1390,16.51,16.51,"A szervezet megköveteli a szolgáltatóktól, hogy azonosítsák az általuk nyújtott rendszerszolgáltatásokhoz szükséges funkciókat, portokat, protokollokat és szolgáltatásokat.",SRC-009,16,149,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1391,16.52,16.52,"A szervezet megbízható kapcsolatokat épít ki és tart fenn külső szolgáltatókkal, a meghatározott biztonsági követelmények alapján.",SRC-009,16,151,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1392,16.53,16.53,"A szervezet meghatározott intézkedéseket hajt végre annak érdekében, hogy ellenőrizze, hogy a külső szolgáltatók érdekei sértik-e szervezeti érdeket.",SRC-009,16,153,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1393,16.54,16.54,"A szervezet a meghatározott helyszínekre korlátozza az információ feldolgozásának helyét, valamint az információk vagy adatok elhelyezését, a szervezet által meghatározott követelmények és feltételek alapján.",SRC-009,16,155,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1394,16.55,16.55,"A szervezet kizárólagos ellenőrzést gyakorol a külső rendszerekben tárolt, vagy külső rendszerekbe továbbított titkos adatokhoz tartozó kriptográfiai kulcsok felett.",SRC-009,16,157,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1395,16.56,16.56,"A EIR képes arra, hogy ellenőrizze a külső rendszerben található információ sértetlenségét.",SRC-009,16,159,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1396,16.57,16.57,"A szervezet az információfeldolgozást és az adattárolást olyan helyszínekre korlátozza, amelyek Magyarország határain belül találhatók.",SRC-009,16,161,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1397,16.58,16.58,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy:",SRC-009,16,163,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1398,16.58,16.58.1,"Alkalmazzon konfigurációkezelési folyamatokat az EIR, rendszerelem vagy szolgáltatás tervezése, fejlesztése, bevezetése, üzemeltetése vagy kivonása (teljes életciklusa) során.",SRC-009,16,164,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1399,16.58,16.58.2,"Dokumentálja, kezelje és ellenőrizze a szervezet által a konfigurációkezelés keretében meghatározott konfigurációs elemek változtatásait, és biztosítsa ezek sértetlenségét.",SRC-009,16,165,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1400,16.58,16.58.3,"Csak a szervezet által jóváhagyott változtatásokat hajtsa végre az EIR-en, rendszerelemen vagy rendszerszolgáltatáson.",SRC-009,16,166,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1401,16.58,16.58.4,Dokumentálja a jóváhagyott változtatásokat és ezek lehetséges biztonsági hatásait.,SRC-009,16,167,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1402,16.58,16.58.5,"Kövesse nyomon az EIR, rendszerelem vagy rendszerszolgáltatás biztonsági hibáit és azok javításait, továbbá jelentse észrevételeit a szervezet által meghatározott személyeknek.",SRC-009,16,168,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1403,16.59,16.59,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy a szervezet részére tegye lehetővé a szoftver- és firmware-elemek sértetlenségének ellenőrzését.",SRC-009,16,170,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1404,16.60,16.60,"A szervezet alternatív konfigurációkezelési folyamatot biztosít a szervezeti munkavállalók bevonásával, amennyiben a szervezet nem rendelkezik dedikált fejlesztői konfigurációkezelő csoporttal.",SRC-009,16,172,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1405,16.61,16.61,"A szervezet megköveteli, hogy az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztője lehetővé tegye a hardverelemek sértetlenségének ellenőrzését.",SRC-009,16,174,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1406,16.62,16.62,"A szervezet megköveteli az EIR, rendszerelem és rendszerszolgáltatás fejlesztőjétől, hogy alkalmazzon eszközöket a biztonság szempontjából fontos hardver specifikációk, forráskódok és objektumkódok újonnan generált verzióinak korábbi verziókkal való összehasonlítására.",SRC-009,16,176,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1407,16.63,16.63,"A szervezet biztosítja a biztonság szempontjából releváns hardver, szoftver és firmware aktuális verzióját leíró törzsadatok és az aktuális verzió adatainak helyszíni másolata közötti összefüggés sértetlenségét.",SRC-009,16,178,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1408,16.64,16.64,"A szervezet előírja az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjének, hogy olyan eljárásokat hajtson végre, amelyek biztosítják, hogy a szervezet számára szétosztott biztonsági szempontból releváns hardver-, szoftver- és firmware-frissítések pontosan megegyeznek a mesterpéldányok által meghatározottakkal.",SRC-009,16,180,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1409,16.65,16.65,A szervezet biztosítja a szervezet által meghatározott biztonsági felelősök bevonását a meghatározott konfigurációs változások kezelési és ellenőrzési folyamatába.,SRC-009,16,182,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1410,16.66,16.66,"A szervezet az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől megköveteli, hogy:",SRC-009,16,184,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1411,16.66,16.66.1,"Készítsen biztonságértékelési tervet, és hajtsa végre az abban foglaltakat.",SRC-009,16,185,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1412,16.66,16.66.2,"Meghatározott gyakorisággal hajtson végre (a fejlesztéshez illeszkedő módon) egység-, integrációs-, rendszer-, illetve regressziós tesztelést, és értékelje ki a szervezet által meghatározottak szerint.",SRC-009,16,186,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1413,16.66,16.66.3,"Dokumentálja, hogy végrehajtotta a biztonságértékelési tervben foglaltakat, és ismertesse a biztonsági tesztelés és értékelés eredményeit.",SRC-009,16,187,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1414,16.66,16.66.4,Vezessen be egy ellenőrizhető hibajavítási folyamatot.,SRC-009,16,188,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1415,16.66,16.66.5,Javítsa ki a tesztelés és értékelés során azonosított hibákat.,SRC-009,16,189,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1416,16.67,16.67,"A szervezet statikus kódelemző eszközöket alkalmaz a gyakori hibák azonosítására, valamint az elemzés eredményeinek dokumentálására.",SRC-009,16,191,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1417,16.68,16.68,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy fenyegetésmodellezést és sérülékenységelemzéseket hajtson végre az EIR-en, rendszerelemen vagy szolgáltatáson a fejlesztés, a tesztelés és az értékelés során, amelyek:",SRC-009,16,193,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1418,16.68,16.68.1,"a szervezet által a várható hatásra, a működési környezetre, az ismert vagy feltételezett fenyegetésekre és az elfogadható kockázati szintekre meghatározott környezeti információkat használják;",SRC-009,16,194,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1419,16.68,16.68.2,a szervezet által meghatározott eszközöket és módszereket használják;,SRC-009,16,195,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1420,16.68,16.68.3,a modellezéseket és elemzéseket a szervezet által előírt szigorúsági kritériumok (hatókör és mélység) szerint hajtják végre;,SRC-009,16,196,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1421,16.68,16.68.4,"olyan bizonyítékot szolgáltatnak, amelyek megfelelnek a szervezet által meghatározott elfogadási kritériumoknak.",SRC-009,16,197,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1422,16.69,16.69,A szervezet:,SRC-009,16,199,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1423,16.69,16.69.1,"A meghatározott kritériumoknak megfelelő független személyt alkalmaz, aki ellenőrzi a fejlesztői biztonsági-értékelési tervek helyes végrehajtását, valamint a tesztelés és értékelés során előállított bizonyítékokat.",SRC-009,16,200,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1424,16.69,16.69.2,"Ellenőrzi, hogy a független megbízott elegendő információt kap-e az ellenőrzési folyamat elvégzéséhez, és fel van-e hatalmazva az ilyen információk megszerzésére",SRC-009,16,201,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1425,16.70,16.70,"A szervezet előírja, hogy az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztője köteles manuális kódellenőrzést végrehajtani a szervezet által meghatározott konkrét kódrészleten, a meghatározott folyamatok, eljárások vagy technikák segítségével.",SRC-009,16,203,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1426,16.71,16.71,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy:",SRC-009,16,205,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1427,16.71,16.71.1,A szervezet meghatározza a vizsgálat terjedelmét és mélységét.,SRC-009,16,206,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1428,16.71,16.71.2,A vizsgálatot a szervezet által meghatározott korlátozások mellett kell elvégezni.,SRC-009,16,207,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1429,16.72,16.72,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy végezze el az EIR támadási felületeire vonatkozó felülvizsgálatokat és értékeléseket.",SRC-009,16,209,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1430,16.73,16.73,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy ellenőrizze a tesztelés és értékelés terjedelmét annak érdekében, hogy teljes körű lefedettséget biztosítson a szükséges biztonsági követelményekre, amelyeket a szervezet határoz meg a tesztelési és értékelési hatókör és mélység alapján.",SRC-009,16,211,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1431,16.74,16.74,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy alkalmazzon dinamikus kódelemző eszközöket, és az eszközök segítségével azonosítsa a gyakori hibákat, valamint dokumentálja az elemzés eredményeit.",SRC-009,16,213,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1432,16.75,16.75,"A szervezet megköveteli a rendszerfejlesztőtől, hogy alkalmazzon manuális és automatizált alkalmazásbiztonsági tesztelő eszközöket a hibák azonosítására és a tesztelési eredmények dokumentálására.",SRC-009,16,215,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1433,16.76,16.76.1,A szervezet:,SRC-009,16,217,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1434,16.76,16.76.2,"Megköveteli a rendszer, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy dokumentált fejlesztési folyamatot kövessen.",SRC-009,16,218,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1435,16.76,16.76.2.1,Kiemelten kezelje a biztonsági követelményeket.,SRC-009,16,219,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1436,16.76,16.76.2.2,Határozza meg a fejlesztés során alkalmazott szabványokat és eszközöket.,SRC-009,16,220,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1437,16.76,16.76.2.3,Dokumentálja a fejlesztés során alkalmazott speciális eszköz konfigurációkat és opciókat.,SRC-009,16,221,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1438,16.76,16.76.2.4,"Tartsa nyilván a változtatásokat, és biztosítsa ezek jogosulatlan változtatás elleni védelmét; továbbá",SRC-009,16,222,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1439,16.76,16.76.3,"Előírja, hogy az általa meghatározott biztonsági követelményeknek való megfelelés érdekében általa meghatározott gyakorisággal a fejlesztő tekintse át a fejlesztési folyamatot, szabványokat, eszközöket és eszköz opciókat, konfigurációkat",SRC-009,16,223,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1440,16.77,16.77,"A szervezet megköveteli a rendszer, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy:",SRC-009,16,225,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1441,16.77,16.77.1,A fejlesztési folyamat kezdetén határozzon meg minőségi mérőszámokat.,SRC-009,16,226,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1442,16.77,16.77.2,"Rendszeresen, meghatározott időközönként és a mérföldkövek elérésekor számoljon be a minőségi mutatók teljesítéséről és nyújtson be bizonyítékot erre vonatkozóan.",SRC-009,16,227,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1443,16.77,16.77.3,A fejlesztett szolgáltatás átadásakor számoljon be a minőségi mutatók teljesítéséről és nyújtson be bizonyítékot erre vonatkozóan.,SRC-009,16,228,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1444,16.78,16.78,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy válasszon ki és alkalmazzon olyan eszközöket a fejlesztési folyamat során, amelyek alkalmasak a biztonsági szempontok nyomonkövetésére.",SRC-009,16,230,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1445,16.79,16.79,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy végezzen kritikussági elemzést:",SRC-009,16,232,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1446,16.79,16.79.1,"A rendszerfejlesztési életciklus alatt, a szervezet által meghatározott döntési pontokon.",SRC-009,16,233,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1447,16.79,16.79.2,A szervezet által meghatározott szigorúsággal.,SRC-009,16,234,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1448,16.80,16.80,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy a szervezet által meghatározott mértékben csökkentse az EIR támadási felületeit.",SRC-009,16,236,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1449,16.81,16.81,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy egy folyamatot vezessen be a fejlesztési folyamat folyamatos javítására.",SRC-009,16,238,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1450,16.82,16.82,"A szervezet megköveteli a rendszer, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy a fejlesztési folyamat során, a szervezet által elvárt gyakorisággal:",SRC-009,16,240,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1451,16.82,16.82.1,végezze el az automatizált sérülékenységelemzést a szervezet által meghatározott eszközökkel;,SRC-009,16,241,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1452,16.82,16.82.2,határozza meg a felfedezett sérülékenységek kihasználásának módjait és potenciálját;,SRC-009,16,242,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1453,16.82,16.82.3,határozza meg a sérülékenységekre vonatkozó javasolt kockázatcsökkentő lehetőségeket; valamint,SRC-009,16,243,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1454,16.82,16.82.4,adja át a vizsgálat és elemzés eredményeit a szervezet által meghatározott személyeknek vagy szerepköröknek.,SRC-009,16,244,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1455,16.83,16.83,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy a fejlesztési folyamat támogatása érdekében vegye figyelembe a hasonló rendszerekből, rendszerelemekből vagy rendszerszolgáltatásokból származó fenyegetésmodellezést és sérülékenységelemzéseket.",SRC-009,16,246,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1456,16.84,16.84,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy a fejlesztési folyamat részeként készítse el, vezesse be és tesztelje a rendszer biztonsági eseménykezelési tervét.",SRC-009,16,248,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1457,16.85,16.85,"A szervezet megköveteli az EIR vagy rendszerelem fejlesztőjétől, hogy archiválja a kiadásra vagy szállításra kerülő rendszert vagy rendszerelemet a végső biztonsági felülvizsgálatot alátámasztó bizonyítékokkal együtt.",SRC-009,16,250,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1458,16.86,16.86,"A szervezet kötelezi a rendszerfejlesztőt, hogy biztosítson képzést a szoftverfejlesztőknek a megvalósított biztonsági funkciók, szabályozások és mechanizmusok helyes használatáról és működéséről.",SRC-009,16,252,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1459,16.87,16.87,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy olyan tervezési specifikációt és biztonsági architektúrát hozzon létre, amely:",SRC-009,16,254,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1460,16.87,16.87.1,Illeszkedik a szervezet biztonsági architektúrájához és támogatja azt.,SRC-009,16,255,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1461,16.87,16.87.2,"Leírja a szükséges biztonsági funkciókat, valamint a védelmi intézkedések megosztását a fizikai és logikai összetevők között.",SRC-009,16,256,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1462,16.87,16.87.3,"Bemutatja az egyes biztonsági funkciók, mechanizmusok és szolgáltatások együttműködését az előírt biztonsági követelmények megvalósításában, valamint a védelem egységes megközelítésében.",SRC-009,16,257,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1463,16.88,16.88,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy:",SRC-009,16,259,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1464,16.88,16.88.1,"a fejlesztési folyamat szerves részeként hozzon létre egy formális szabályzati modellt, amely tartalmazza az érvényesítendő szervezeti biztonsági elemeket; és",SRC-009,16,260,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1465,16.88,16.88.2,"gondoskodjon a formális szabályzati modell belső konzisztenciájának biztosításáról olyan módon, hogy az megfeleljen az előírt szervezeti biztonsági szabályoknak.",SRC-009,16,261,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1466,16.89,16.89,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy:",SRC-009,16,263,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1467,16.89,16.89.1,"határozza meg a biztonsági szempontból releváns hardvert, szoftvert és firmware-t; és",SRC-009,16,264,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1468,16.89,16.89.2,"szolgáltasson indoklást arra vonatkozóan, hogy a biztonsági szempontból releváns hardver, szoftver és firmware meghatározás miért tekinthető teljesnek.",SRC-009,16,265,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-1469,16.90,16.90,"A szervezet megköveteli az EIR, rendszerelem vagy rendszerszolgáltatás fejlesztőjétől, hogy:",SRC-009,16,267,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
